model,channel,edge_row,derived_character,anchor_character,relation_class,anchor_family,training_family_count,baseline_predicted_character,baseline_true_character_rank,baseline_top1_correct,baseline_top5_correct,baseline_top10_correct,candidate_character_count,offset_predicted_character,offset_true_character_rank,offset_top1_correct,offset_top5_correct,offset_top10_correct,rank_change,top1_rescued,top1_lost,true_rank_unrestricted,candidate_count_unrestricted,true_rank_layout_constrained,candidate_count_layout_constrained
qwen3_0.6b_1024d,cn_def,1641,鳶,弋,鳥,ROOT-5F0B,26,狩,3204,0,0,0,6039,鵰,13,0,0,0,3191,0,0,13,6039,5.0,1467
qwen3_0.6b_1024d,cn_def,1642,穹,弓,穴,ROOT-5F13,16,刀,4546,0,0,0,6039,刀,4736,0,0,0,-190,0,0,4736,6039,1089.0,1467
qwen3_0.6b_1024d,cn_def,1643,芎,弓,艹,ROOT-5F13,150,刀,4832,0,0,0,6039,箭,2205,0,0,0,2627,0,0,2205,6039,636.0,1467
qwen3_0.6b_1024d,cn_def,1645,泛,乏,氵,ROOT-4E4F,185,差,875,0,0,0,6039,差,123,0,0,0,752,0,0,123,6039,73.0,3732
qwen3_0.6b_1024d,cn_def,1646,范,氾,艹,ROOT-22398,150,浩,3958,0,0,0,6039,浩,3761,0,0,0,197,0,0,3761,6039,954.0,1467
qwen3_0.6b_1024d,cn_def,1647,蚓,引,虫,ROOT-5F15,76,延,5577,0,0,0,6039,延,500,0,0,0,5077,0,0,500,6039,323.0,3731
qwen3_0.6b_1024d,cn_def,1648,佛,弗,亻,ROOT-5F17,126,曰,5674,0,0,0,6039,曰,5617,0,0,0,57,0,0,5617,6039,3480.0,3732
qwen3_0.6b_1024d,cn_def,1649,彿,弗,彳,ROOT-5F17,13,曰,421,0,0,0,6039,曰,118,0,0,0,303,0,0,118,6039,73.0,3732
qwen3_0.6b_1024d,cn_def,1650,拂,弗,扌,ROOT-5F17,138,曰,3371,0,0,0,6039,曰,3196,0,0,0,175,0,0,3196,6039,2029.0,3732
qwen3_0.6b_1024d,cn_def,1651,沸,弗,氵,ROOT-5F17,185,曰,5770,0,0,0,6039,曰,4466,0,0,0,1304,0,0,4466,6039,2765.0,3732
qwen3_0.6b_1024d,cn_def,1652,狒,弗,犭,ROOT-5F17,27,曰,4964,0,0,0,6039,曰,2508,0,0,0,2456,0,0,2508,6039,1556.0,3732
qwen3_0.6b_1024d,cn_def,1653,紼,弗,糸,ROOT-5F17,97,曰,738,0,0,0,6039,曰,330,0,0,0,408,0,0,330,6039,208.0,3732
qwen3_0.6b_1024d,cn_def,1654,費,弗,貝,ROOT-5F17,28,曰,828,0,0,0,6039,曰,67,0,0,0,761,0,0,67,6039,15.0,1467
qwen3_0.6b_1024d,cn_def,1655,剃,弟,刂,ROOT-5F1F,19,孿,3558,0,0,0,6039,孿,82,0,0,0,3476,0,0,82,6039,50.0,3732
qwen3_0.6b_1024d,cn_def,1656,娣,弟,女,ROOT-5F1F,68,孿,20,0,0,0,6039,孿,5,0,1,1,15,0,0,5,6039,3.0,3732
qwen3_0.6b_1024d,cn_def,1657,悌,弟,忄,ROOT-5F1F,79,孿,84,0,0,0,6039,耄,99,0,0,0,-15,0,0,99,6039,61.0,3732
qwen3_0.6b_1024d,cn_def,1658,梯,弟,木,ROOT-5F1F,139,孿,5123,0,0,0,6039,森,2211,0,0,0,2912,0,0,2211,6039,1249.0,3732
qwen3_0.6b_1024d,cn_def,1659,涕,弟,氵,ROOT-5F1F,185,孿,1898,0,0,0,6039,孿,1084,0,0,0,814,0,0,1084,6039,662.0,3732
qwen3_0.6b_1024d,cn_def,1660,睇,弟,目,ROOT-5F1F,31,孿,1998,0,0,0,6039,耄,31,0,0,0,1967,0,0,31,6039,21.0,3732
qwen3_0.6b_1024d,cn_def,1661,第,弟,竹,ROOT-5F1F,60,孿,2042,0,0,0,6039,筒,3575,0,0,0,-1533,0,0,3575,6039,882.0,1466
qwen3_0.6b_1024d,cn_def,1662,銻,弟,釒,ROOT-5F1F,85,孿,5483,0,0,0,6039,孿,3268,0,0,0,2215,0,0,3268,6039,2032.0,3732
qwen3_0.6b_1024d,cn_def,1663,鵜,弟,鳥,ROOT-5F1F,26,孿,538,0,0,0,6039,鶉,97,0,0,0,441,0,0,97,6039,64.0,3732
qwen3_0.6b_1024d,cn_def,1664,哂,西,口,ROOT-897F,113,東,3023,0,0,0,6039,東,2488,0,0,0,535,0,0,2488,6039,1538.0,3732
qwen3_0.6b_1024d,cn_def,1665,晒,西,日,ROOT-897F,42,東,1964,0,0,0,6039,東,583,0,0,0,1381,0,0,583,6039,328.0,3732
qwen3_0.6b_1024d,cn_def,1666,嫋,弱,女,ROOT-5F31,68,懦,481,0,0,0,6039,懦,178,0,0,0,303,0,0,178,6039,109.0,3731
qwen3_0.6b_1024d,cn_def,1667,搦,弱,扌,ROOT-5F31,138,懦,1355,0,0,0,6039,懦,228,0,0,0,1127,0,0,228,6039,150.0,3731
qwen3_0.6b_1024d,cn_def,1668,溺,弱,氵,ROOT-5F31,185,懦,195,0,0,0,6039,懦,58,0,0,0,137,0,0,58,6039,36.0,3731
qwen3_0.6b_1024d,cn_def,1669,蒻,弱,艹,ROOT-5F31,150,懦,2654,0,0,0,6039,懦,851,0,0,0,1803,0,0,851,6039,246.0,1467
qwen3_0.6b_1024d,cn_def,1670,鎩,殺,釒,ROOT-6740,85,屍,29,0,0,0,6039,屍,45,0,0,0,-16,0,0,45,6039,32.0,3731
qwen3_0.6b_1024d,cn_def,1671,喙,彖,口,ROOT-5F56,113,傳,4150,0,0,0,6039,傳,2497,0,0,0,1653,0,0,2497,6039,1540.0,3732
qwen3_0.6b_1024d,cn_def,1672,椽,彖,木,ROOT-5F56,139,傳,2216,0,0,0,6039,傳,261,0,0,0,1955,0,0,261,6039,135.0,3732
qwen3_0.6b_1024d,cn_def,1673,篆,彖,竹,ROOT-5F56,60,傳,7,0,0,1,6039,簡,14,0,0,0,-7,0,0,14,6039,8.0,1466
qwen3_0.6b_1024d,cn_def,1674,緣,彖,糸,ROOT-5F56,97,傳,4571,0,0,0,6039,傳,5201,0,0,0,-630,0,0,5201,6039,3205.0,3732
qwen3_0.6b_1024d,cn_def,1676,伸,申,亻,ROOT-7533,126,訴,1252,0,0,0,6039,訴,1545,0,0,0,-293,0,0,1545,6039,1006.0,3732
qwen3_0.6b_1024d,cn_def,1677,呻,申,口,ROOT-7533,113,訴,1682,0,0,0,6039,訴,145,0,0,0,1537,0,0,145,6039,113.0,3732
qwen3_0.6b_1024d,cn_def,1678,坤,申,土,ROOT-7533,65,訴,4692,0,0,0,6039,訴,4365,0,0,0,327,0,0,4365,6039,2759.0,3732
qwen3_0.6b_1024d,cn_def,1679,紳,申,糸,ROOT-7533,97,訴,2999,0,0,0,6039,訴,943,0,0,0,2056,0,0,943,6039,628.0,3732
qwen3_0.6b_1024d,cn_def,1680,慧,彗,心,ROOT-5F57,43,帚,3275,0,0,0,6039,帚,1692,0,0,0,1583,0,0,1692,6039,392.0,1466
qwen3_0.6b_1024d,cn_def,1681,蕁,尋,艹,ROOT-5C0B,150,求,2239,0,0,0,6039,求,239,0,0,0,2000,0,0,239,6039,90.0,1467
qwen3_0.6b_1024d,cn_def,1682,澎,彭,氵,ROOT-5F6D,185,過,4664,0,0,0,6039,蔣,3204,0,0,0,1460,0,0,3204,6039,1990.0,3731
qwen3_0.6b_1024d,cn_def,1683,膨,彭,肉,ROOT-5F6D,69,過,5882,0,0,0,6039,苻,5803,0,0,0,79,0,0,5803,6039,3587.0,3731
qwen3_0.6b_1024d,cn_def,1684,腿,退,肉,ROOT-9000,69,進,863,0,0,0,6039,進,100,0,0,0,763,0,0,100,6039,50.0,3732
qwen3_0.6b_1024d,cn_def,1685,褪,退,衤,ROOT-9000,33,進,154,0,0,0,6039,進,56,0,0,0,98,0,0,56,6039,28.0,3732
qwen3_0.6b_1024d,cn_def,1686,撤,徹,扌,ROOT-5FB9,138,穿,530,0,0,0,6039,穿,283,0,0,0,247,0,0,283,6039,,3732
qwen3_0.6b_1024d,cn_def,1687,沁,心,氵,ROOT-5FC3,185,腎,4129,0,0,0,6039,腎,1866,0,0,0,2263,0,0,1866,6039,1172.0,3732
qwen3_0.6b_1024d,cn_def,1688,芯,心,艹,ROOT-5FC3,150,腎,459,0,0,0,6039,脾,24,0,0,0,435,0,0,24,6039,14.0,1467
qwen3_0.6b_1024d,cn_def,1689,宓,必,宀,ROOT-5FC5,19,須,712,0,0,0,6039,須,451,0,0,0,261,0,0,451,6039,109.0,1467
qwen3_0.6b_1024d,cn_def,1690,密,宓,山,ROOT-5FC5,37,悄,761,0,0,0,6039,悄,951,0,0,0,-190,0,0,951,6039,232.0,1466
qwen3_0.6b_1024d,cn_def,1691,蜜,宓,虫,ROOT-5FC5,76,悄,4166,0,0,0,6039,悄,1633,0,0,0,2533,0,0,1633,6039,393.0,1466
qwen3_0.6b_1024d,cn_def,1693,泌,必,氵,ROOT-5FC5,185,須,3689,0,0,0,6039,須,2967,0,0,0,722,0,0,2967,6039,1871.0,3732
qwen3_0.6b_1024d,cn_def,1695,祕,必,礻,ROOT-5FC5,19,須,2213,0,0,0,6039,須,1123,0,0,0,1090,0,0,1123,6039,679.0,3732
qwen3_0.6b_1024d,cn_def,1696,熄,息,火,ROOT-606F,34,呼,2188,0,0,0,6039,呼,267,0,0,0,1921,0,0,267,6039,170.0,3732
qwen3_0.6b_1024d,cn_def,1697,穗,惠,禾,ROOT-60E0,24,利,4590,0,0,0,6039,利,1732,0,0,0,2858,0,0,1732,6039,1035.0,3732
qwen3_0.6b_1024d,cn_def,1698,蟪,惠,虫,ROOT-60E0,76,利,5328,0,0,0,6039,利,228,0,0,0,5100,0,0,228,6039,147.0,3732
qwen3_0.6b_1024d,cn_def,1699,億,意,亻,ROOT-610F,126,志,4245,0,0,0,6039,志,4656,0,0,0,-411,0,0,4656,6039,2901.0,3732
qwen3_0.6b_1024d,cn_def,1700,噫,意,口,ROOT-610F,113,志,5313,0,0,0,6039,念,1628,0,0,0,3685,0,0,1628,6039,1043.0,3732
qwen3_0.6b_1024d,cn_def,1701,憶,意,忄,ROOT-610F,79,志,27,0,0,0,6039,志,19,0,0,0,8,0,0,19,6039,7.0,3732
qwen3_0.6b_1024d,cn_def,1702,臆,意,肉,ROOT-610F,69,志,408,0,0,0,6039,志,46,0,0,0,362,0,0,46,6039,25.0,3732
qwen3_0.6b_1024d,cn_def,1703,優,憂,亻,ROOT-2274A,126,患,4051,0,0,0,6039,患,4173,0,0,0,-122,0,0,4173,6039,2607.0,3732
qwen3_0.6b_1024d,cn_def,1704,找,戈,扌,ROOT-6208,138,戛,4132,0,0,0,6039,戛,3245,0,0,0,887,0,0,3245,6039,2072.0,3732
qwen3_0.6b_1024d,cn_def,1705,茂,戊,艹,ROOT-620A,150,辰,461,0,0,0,6039,辰,702,0,0,0,-241,0,0,702,6039,296.0,1467
qwen3_0.6b_1024d,cn_def,1707,嘰,幾,口,ROOT-620D,113,銖,3289,0,0,0,6039,銖,590,0,0,0,2699,0,0,590,6039,383.0,3732
qwen3_0.6b_1024d,cn_def,1708,機,幾,木,ROOT-620D,139,銖,4712,0,0,0,6039,銖,2322,0,0,0,2390,0,0,2322,6039,1418.0,3732
qwen3_0.6b_1024d,cn_def,1709,璣,幾,王,ROOT-620D,44,銖,413,0,0,0,6039,銖,50,0,0,0,363,0,0,50,6039,37.0,3732
qwen3_0.6b_1024d,cn_def,1710,磯,幾,石,ROOT-620D,38,銖,5216,0,0,0,6039,銖,2214,0,0,0,3002,0,0,2214,6039,1409.0,3732
qwen3_0.6b_1024d,cn_def,1711,譏,幾,言,ROOT-620D,95,銖,3532,0,0,0,6039,銖,882,0,0,0,2650,0,0,882,6039,568.0,3732
qwen3_0.6b_1024d,cn_def,1712,饑,幾,飠,ROOT-620D,21,銖,3375,0,0,0,6039,銖,1444,0,0,0,1931,0,0,1444,6039,897.0,3732
qwen3_0.6b_1024d,cn_def,1713,俄,我,亻,ROOT-6211,126,朕,4705,0,0,0,6039,朕,4485,0,0,0,220,0,0,4485,6039,2825.0,3732
qwen3_0.6b_1024d,cn_def,1714,哦,我,口,ROOT-6211,113,朕,388,0,0,0,6039,朕,61,0,0,0,327,0,0,61,6039,50.0,3732
qwen3_0.6b_1024d,cn_def,1715,娥,我,女,ROOT-6211,68,朕,252,0,0,0,6039,朕,92,0,0,0,160,0,0,92,6039,70.0,3732
qwen3_0.6b_1024d,cn_def,1716,峨,我,山,ROOT-6211,37,朕,662,0,0,0,6039,朕,30,0,0,0,632,0,0,30,6039,15.0,3732
qwen3_0.6b_1024d,cn_def,1717,莪,我,艹,ROOT-6211,150,朕,4524,0,0,0,6039,朕,166,0,0,0,4358,0,0,166,6039,86.0,1467
qwen3_0.6b_1024d,cn_def,1718,蛾,我,虫,ROOT-6211,76,朕,5665,0,0,0,6039,蝴,159,0,0,0,5506,0,0,159,6039,115.0,3732
qwen3_0.6b_1024d,cn_def,1719,餓,我,飠,ROOT-6211,21,朕,4184,0,0,0,6039,朕,205,0,0,0,3979,0,0,205,6039,142.0,3732
qwen3_0.6b_1024d,cn_def,1720,鵝,我,鳥,ROOT-6211,26,朕,4925,0,0,0,6039,鴦,5,0,1,1,4920,0,0,5,6039,1.0,3732
qwen3_0.6b_1024d,cn_def,1721,械,戒,木,ROOT-6212,139,防,3481,0,0,0,6039,防,1054,0,0,0,2427,0,0,1054,6039,650.0,3732
qwen3_0.6b_1024d,cn_def,1722,誡,戒,言,ROOT-6212,95,防,2,0,1,1,6039,防,2,0,1,1,0,0,0,2,6039,2.0,3732
qwen3_0.6b_1024d,cn_def,1723,濺,賤,氵,ROOT-6214,185,貴,4499,0,0,0,6039,貴,2383,0,0,0,2116,0,0,2383,6039,1516.0,3731
qwen3_0.6b_1024d,cn_def,1724,國,或,囗,ROOT-6216,9,矣,5644,0,0,0,6039,毋,5055,0,0,0,589,0,0,5055,6039,,0
qwen3_0.6b_1024d,cn_def,1725,幗,國,巾,ROOT-6216,21,畿,1105,0,0,0,6039,畿,134,0,0,0,971,0,0,134,6039,64.0,3732
qwen3_0.6b_1024d,cn_def,1726,摑,國,扌,ROOT-6216,138,畿,6001,0,0,0,6039,畿,5505,0,0,0,496,0,0,5505,6039,3406.0,3732
qwen3_0.6b_1024d,cn_def,1727,蟈,國,虫,ROOT-6216,76,畿,5353,0,0,0,6039,畿,112,0,0,0,5241,0,0,112,6039,59.0,3732
qwen3_0.6b_1024d,cn_def,1728,域,或,土,ROOT-6216,65,矣,870,0,0,0,6039,毋,437,0,0,0,433,0,0,437,6039,257.0,3732
qwen3_0.6b_1024d,cn_def,1729,惑,或,心,ROOT-6216,43,矣,1699,0,0,0,6039,虞,622,0,0,0,1077,0,0,622,6039,151.0,1467
qwen3_0.6b_1024d,cn_def,1731,絨,戎,糸,ROOT-620E,97,兵,3286,0,0,0,6039,兵,428,0,0,0,2858,0,0,428,6039,283.0,3732
qwen3_0.6b_1024d,cn_def,1732,所,戶,斤,ROOT-6236,3,閎,104,0,0,0,6039,斫,118,0,0,0,-14,0,0,118,6039,68.0,3732
qwen3_0.6b_1024d,cn_def,1734,滬,扈,氵,ROOT-6236,185,侍,5370,0,0,0,6039,侍,5309,0,0,0,61,0,0,5309,6039,3338.0,3732
qwen3_0.6b_1024d,cn_def,1735,雇,戶,隹,ROOT-6236,10,閎,3780,0,0,0,6039,閎,4377,0,0,0,-597,0,0,4377,6039,169.0,232
qwen3_0.6b_1024d,cn_def,1736,顧,雇,頁,ROOT-6236,27,僱,4413,0,0,0,6039,僱,3279,0,0,0,1134,0,0,3279,6039,2071.0,3732
qwen3_0.6b_1024d,cn_def,1737,偏,扁,亻,ROOT-6241,126,片,291,0,0,0,6039,片,251,0,0,0,40,0,0,251,6039,173.0,3732
qwen3_0.6b_1024d,cn_def,1738,篇,扁,竹,ROOT-6241,60,片,5057,0,0,0,6039,丸,5361,0,0,0,-304,0,0,5361,6039,1296.0,1467
qwen3_0.6b_1024d,cn_def,1739,編,扁,糸,ROOT-6241,97,片,165,0,0,0,6039,紗,40,0,0,0,125,0,0,40,6039,35.0,3732
qwen3_0.6b_1024d,cn_def,1740,翩,扁,羽,ROOT-6241,13,片,214,0,0,0,6039,丸,107,0,0,0,107,0,0,107,6039,83.0,3732
qwen3_0.6b_1024d,cn_def,1741,蝙,扁,虫,ROOT-6241,76,片,4358,0,0,0,6039,蚊,248,0,0,0,4110,0,0,248,6039,175.0,3732
qwen3_0.6b_1024d,cn_def,1742,褊,扁,衤,ROOT-6241,33,片,38,0,0,0,6039,片,140,0,0,0,-102,0,0,140,6039,110.0,3732
qwen3_0.6b_1024d,cn_def,1743,遍,扁,辶,ROOT-6241,51,片,3381,0,0,0,6039,片,1520,0,0,0,1861,0,0,1520,6039,81.0,177
qwen3_0.6b_1024d,cn_def,1744,騙,扁,馬,ROOT-6241,34,片,2013,0,0,0,6039,片,289,0,0,0,1724,0,0,289,6039,204.0,3732
qwen3_0.6b_1024d,cn_def,1745,煽,扇,火,ROOT-6247,34,焊,1461,0,0,0,6039,焊,369,0,0,0,1092,0,0,369,6039,278.0,3732
qwen3_0.6b_1024d,cn_def,1747,佚,失,亻,ROOT-624B,126,得,90,0,0,0,6039,得,82,0,0,0,8,0,0,82,6039,42.0,3731
qwen3_0.6b_1024d,cn_def,1748,帙,失,巾,ROOT-624B,21,得,3524,0,0,0,6039,得,574,0,0,0,2950,0,0,574,6039,346.0,3731
qwen3_0.6b_1024d,cn_def,1750,秩,失,禾,ROOT-624B,24,得,3692,0,0,0,6039,得,3500,0,0,0,192,0,0,3500,6039,2149.0,3731
qwen3_0.6b_1024d,cn_def,1751,跌,失,𧾷,ROOT-624B,47,得,3463,0,0,0,6039,得,410,0,0,0,3053,0,0,410,6039,248.0,3731
qwen3_0.6b_1024d,cn_def,1752,軼,失,車,ROOT-624B,24,得,2052,0,0,0,6039,得,2227,0,0,0,-175,0,0,2227,6039,1390.0,3731
qwen3_0.6b_1024d,cn_def,1753,迭,失,辶,ROOT-624B,51,得,1261,0,0,0,6039,得,723,0,0,0,538,0,0,723,6039,61.0,177
qwen3_0.6b_1024d,cn_def,1754,在,才,土,ROOT-624D,65,藝,54,0,0,0,6039,藝,64,0,0,0,-10,0,0,64,6039,3.0,232
qwen3_0.6b_1024d,cn_def,1755,材,才,木,ROOT-624D,139,藝,3598,0,0,0,6039,藝,549,0,0,0,3049,0,0,549,6039,305.0,3732
qwen3_0.6b_1024d,cn_def,1756,豺,才,豸,ROOT-624D,6,藝,5871,0,0,0,6039,豹,20,0,0,0,5851,0,0,20,6039,11.0,3732
qwen3_0.6b_1024d,cn_def,1757,財,才,貝,ROOT-624D,28,藝,4364,0,0,0,6039,藝,2561,0,0,0,1803,0,0,2561,6039,1604.0,3732
qwen3_0.6b_1024d,cn_def,1758,湃,拜,氵,ROOT-62DC,185,揖,543,0,0,0,6039,揖,135,0,0,0,408,0,0,135,6039,98.0,3731
qwen3_0.6b_1024d,cn_def,1759,伎,支,亻,ROOT-652F,126,保,4438,0,0,0,6039,保,3619,0,0,0,819,0,0,3619,6039,2264.0,3732
qwen3_0.6b_1024d,cn_def,1760,妓,支,女,ROOT-652F,68,保,4888,0,0,0,6039,保,1887,0,0,0,3001,0,0,1887,6039,1168.0,3732
qwen3_0.6b_1024d,cn_def,1762,岐,支,山,ROOT-652F,37,保,3743,0,0,0,6039,拄,2909,0,0,0,834,0,0,2909,6039,1834.0,3732
qwen3_0.6b_1024d,cn_def,1763,忮,支,忄,ROOT-652F,79,保,5282,0,0,0,6039,憋,1902,0,0,0,3380,0,0,1902,6039,1183.0,3732
qwen3_0.6b_1024d,cn_def,1764,技,支,扌,ROOT-652F,138,保,3280,0,0,0,6039,保,3117,0,0,0,163,0,0,3117,6039,1993.0,3732
qwen3_0.6b_1024d,cn_def,1765,枝,支,木,ROOT-652F,139,保,4637,0,0,0,6039,拄,4599,0,0,0,38,0,0,4599,6039,2841.0,3732
qwen3_0.6b_1024d,cn_def,1766,翅,支,羽,ROOT-652F,13,保,2821,0,0,0,6039,拄,625,0,0,0,2196,0,0,625,6039,30.0,177
qwen3_0.6b_1024d,cn_def,1767,肢,支,肉,ROOT-652F,69,保,1459,0,0,0,6039,拄,395,0,0,0,1064,0,0,395,6039,246.0,3732
qwen3_0.6b_1024d,cn_def,1768,芰,支,艹,ROOT-652F,150,保,1951,0,0,0,6039,拄,1185,0,0,0,766,0,0,1185,6039,373.0,1466
qwen3_0.6b_1024d,cn_def,1770,跂,支,𧾷,ROOT-652F,47,保,5183,0,0,0,6039,拄,1525,0,0,0,3658,0,0,1525,6039,971.0,3732
qwen3_0.6b_1024d,cn_def,1771,硬,更,石,ROOT-66F4,38,渝,2340,0,0,0,6039,替,1788,0,0,0,552,0,0,1788,6039,1160.0,3732
qwen3_0.6b_1024d,cn_def,1772,粳,更,米,ROOT-66F4,16,渝,5694,0,0,0,6039,渝,3492,0,0,0,2202,0,0,3492,6039,2236.0,3732
qwen3_0.6b_1024d,cn_def,1773,傲,敖,亻,ROOT-6556,126,遨,2417,0,0,0,6039,遨,1831,0,0,0,586,0,0,1831,6039,1186.0,3731
qwen3_0.6b_1024d,cn_def,1774,嗷,敖,口,ROOT-6556,113,遨,6004,0,0,0,6039,遨,4207,0,0,0,1797,0,0,4207,6039,2686.0,3731
qwen3_0.6b_1024d,cn_def,1775,螯,敖,虫,ROOT-6556,76,遨,3760,0,0,0,6039,遨,377,0,0,0,3383,0,0,377,6039,72.0,1467
qwen3_0.6b_1024d,cn_def,1776,撒,散,扌,ROOT-6563,138,冗,324,0,0,0,6039,冗,115,0,0,0,209,0,0,115,6039,80.0,3731
qwen3_0.6b_1024d,cn_def,1777,霰,散,雨,ROOT-6563,21,冗,5375,0,0,0,6039,冗,876,0,0,0,4499,0,0,876,6039,181.0,1467
qwen3_0.6b_1024d,cn_def,1778,吝,文,口,ROOT-6587,113,聿,4067,0,0,0,6039,聿,4017,0,0,0,50,0,0,4017,6039,912.0,1466
qwen3_0.6b_1024d,cn_def,1779,旻,文,日,ROOT-6587,42,聿,587,0,0,0,6039,聿,125,0,0,0,462,0,0,125,6039,44.0,1466
qwen3_0.6b_1024d,cn_def,1780,汶,文,氵,ROOT-6587,185,聿,3094,0,0,0,6039,聿,555,0,0,0,2539,0,0,555,6039,350.0,3732
qwen3_0.6b_1024d,cn_def,1781,玟,文,王,ROOT-6587,44,聿,280,0,0,0,6039,琪,17,0,0,0,263,0,0,17,6039,15.0,3732
qwen3_0.6b_1024d,cn_def,1782,紊,文,糸,ROOT-6587,97,聿,1545,0,0,0,6039,聿,829,0,0,0,716,0,0,829,6039,187.0,1466
qwen3_0.6b_1024d,cn_def,1783,紋,文,糸,ROOT-6587,97,聿,3095,0,0,0,6039,聿,362,0,0,0,2733,0,0,362,6039,219.0,3732
qwen3_0.6b_1024d,cn_def,1785,蚊,文,虫,ROOT-6587,76,聿,4148,0,0,0,6039,聿,18,0,0,0,4130,0,0,18,6039,14.0,3732
qwen3_0.6b_1024d,cn_def,1786,閔,文,門,ROOT-6587,19,聿,3585,0,0,0,6039,聿,4237,0,0,0,-652,0,0,4237,6039,54.0,72
qwen3_0.6b_1024d,cn_def,1787,憫,閔,忄,ROOT-6587,79,愍,5,0,1,1,6039,愍,4,0,1,1,1,0,0,4,6039,3.0,3732
qwen3_0.6b_1024d,cn_def,1788,抖,斗,扌,ROOT-6597,138,樽,2793,0,0,0,6039,樽,1968,0,0,0,825,0,0,1968,6039,1245.0,3732
qwen3_0.6b_1024d,cn_def,1789,蚪,斗,虫,ROOT-6597,76,樽,1878,0,0,0,6039,樽,129,0,0,0,1749,0,0,129,6039,68.0,3732
qwen3_0.6b_1024d,cn_def,1790,圻,斤,土,ROOT-65A4,65,斧,5777,0,0,0,6039,斧,4997,0,0,0,780,0,0,4997,6039,3109.0,3732
qwen3_0.6b_1024d,cn_def,1791,忻,斤,忄,ROOT-65A4,79,斧,5967,0,0,0,6039,斧,5386,0,0,0,581,0,0,5386,6039,3363.0,3732
qwen3_0.6b_1024d,cn_def,1792,析,斤,木,ROOT-65A4,139,斧,213,0,0,0,6039,斧,481,0,0,0,-268,0,0,481,6039,308.0,3732
qwen3_0.6b_1024d,cn_def,1793,晰,析,日,ROOT-65A4,42,剌,2786,0,0,0,6039,剌,1375,0,0,0,1411,0,0,1375,6039,894.0,3731
qwen3_0.6b_1024d,cn_def,1794,淅,析,氵,ROOT-65A4,185,剌,2059,0,0,0,6039,剌,899,0,0,0,1160,0,0,899,6039,626.0,3731
qwen3_0.6b_1024d,cn_def,1795,皙,析,白,ROOT-65A4,6,剌,4414,0,0,0,6039,剌,249,0,0,0,4165,0,0,249,6039,36.0,1467
qwen3_0.6b_1024d,cn_def,1796,蜥,析,虫,ROOT-65A4,76,剌,5679,0,0,0,6039,副,355,0,0,0,5324,0,0,355,6039,257.0,3731
qwen3_0.6b_1024d,cn_def,1797,欣,斤,欠,ROOT-65A4,13,斧,2792,0,0,0,6039,斧,3044,0,0,0,-252,0,0,3044,6039,1934.0,3732
qwen3_0.6b_1024d,cn_def,1798,掀,欣,扌,ROOT-65A4,138,娛,868,0,0,0,6039,樂,237,0,0,0,631,0,0,237,6039,147.0,3731
qwen3_0.6b_1024d,cn_def,1799,沂,斤,氵,ROOT-65A4,185,斧,3334,0,0,0,6039,斧,1131,0,0,0,2203,0,0,1131,6039,753.0,3732
qwen3_0.6b_1024d,cn_def,1800,祈,斤,礻,ROOT-65A4,19,斧,4972,0,0,0,6039,斧,661,0,0,0,4311,0,0,661,6039,421.0,3732
qwen3_0.6b_1024d,cn_def,1801,芹,斤,艹,ROOT-65A4,150,斧,5537,0,0,0,6039,斧,1184,0,0,0,4353,0,0,1184,6039,389.0,1467
qwen3_0.6b_1024d,cn_def,1803,近,斤,辶,ROOT-65A4,51,斧,4868,0,0,0,6039,斧,3514,0,0,0,1354,0,0,3514,6039,126.0,177
qwen3_0.6b_1024d,cn_def,1804,靳,斤,革,ROOT-65A4,12,斧,4245,0,0,0,6039,斧,2084,0,0,0,2161,0,0,2084,6039,1324.0,3732
qwen3_0.6b_1024d,cn_def,1805,頎,斤,頁,ROOT-65A4,27,斧,4511,0,0,0,6039,斧,4303,0,0,0,208,0,0,4303,6039,2704.0,3732
qwen3_0.6b_1024d,cn_def,1806,浙,折,氵,ROOT-6298,185,踅,4860,0,0,0,6039,反,1943,0,0,0,2917,0,0,1943,6039,1265.0,3731
qwen3_0.6b_1024d,cn_def,1807,誓,折,言,ROOT-6298,95,踅,2557,0,0,0,6039,踅,1152,0,0,0,1405,0,0,1152,6039,223.0,1467
qwen3_0.6b_1024d,cn_def,1808,逝,折,辶,ROOT-6298,51,踅,135,0,0,0,6039,踅,61,0,0,0,74,0,0,61,6039,15.0,177
qwen3_0.6b_1024d,cn_def,1809,塹,斬,土,ROOT-65AC,65,斲,1130,0,0,0,6039,斲,223,0,0,0,907,0,0,223,6039,39.0,1467
qwen3_0.6b_1024d,cn_def,1810,嶄,斬,山,ROOT-65AC,37,斲,2822,0,0,0,6039,斲,730,0,0,0,2092,0,0,730,6039,151.0,1467
qwen3_0.6b_1024d,cn_def,1811,暫,斬,日,ROOT-65AC,42,斲,1743,0,0,0,6039,斲,1062,0,0,0,681,0,0,1062,6039,223.0,1467
qwen3_0.6b_1024d,cn_def,1812,漸,斬,氵,ROOT-65AC,185,斲,3153,0,0,0,6039,斲,2927,0,0,0,226,0,0,2927,6039,1887.0,3731
qwen3_0.6b_1024d,cn_def,1813,仿,方,亻,ROOT-65B9,126,圓,895,0,0,0,6039,圓,509,0,0,0,386,0,0,509,6039,319.0,3732
